finding_id,project_id,root_cause_key,verdict,evidence_refs,assumptions,review_basis,reviewer,reviewed_at,review_status
family:46703d816ab95835ab1e55df,jetlinks/jetlinks-community,resource:444afbd8baf85463d6de9202,static_unknown,family:46703d816ab95835ab1e55df;finding:9be81ccbfdac430d5f6c0e28;certificate:71c90a502048b149e3d52f77;growth:d97210635cccd11f3b11f84f;entry:e7ec6bf6ad88e60a856add4a,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:60515812d24c05d8bfa8f5f1,jetlinks/jetlinks-community,resource:4220bcb947c5c76a3bb3fa01,static_unknown,family:60515812d24c05d8bfa8f5f1;finding:05835bd54d88bc81ae8f7ffa;certificate:15d7a843dd39a87af33bd43e;growth:3dda1bf061770d627173c3de;entry:706a2cea3f9188869eb23e66,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:68bf501832a1f68ec6228c1b,jetlinks/jetlinks-community,resource:ec53ffbfd20e7ba3d1c6580f,static_unknown,family:68bf501832a1f68ec6228c1b;finding:8fcc2ce7950c30e0d49c03ab;certificate:69e71f460ee2c1b68d20e161;growth:e5a99b55fd20d0c1eb27997d;entry:300a1d5ce8f277615dec3561,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:86792536d1c22efb76949714,jetlinks/jetlinks-community,resource:e2eb32ea9c564f1431ef895d,static_unknown,family:86792536d1c22efb76949714;finding:278168abeeffd7ae12d2d8e2;certificate:64290aa761ce4a2b92bd0672;growth:f296bc53ca7fd12c40dad983;entry:1db74d928a29caf3ff57daed,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:de1150c1c9b50b4d9974aa7b,jetlinks/jetlinks-community,resource:85d1d95bde335aaaaba773ee,static_unknown,family:de1150c1c9b50b4d9974aa7b;finding:cc41c4dcf2655e08325a35ae;certificate:7bfb2c1241f38ed5edf113bf;growth:7e47a3dbff927f66615abe45;entry:403a5138bb008fb7d38d70f5,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:5b53eac5c3f2222cc1a24110,openzipkin/zipkin,resource:3533774f87a15858edf8931b,static_unknown,family:5b53eac5c3f2222cc1a24110;finding:f8e7db2d00a1215e90e8e113;certificate:99241a98538625beee52acf3;growth:a4de2f6a2feb0e8703e50080;entry:cc2d1ed1833123d2ab99a150,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:d920b4cac0fa49ff0ba684ff,powerjob/powerjob,resource:74da52a83db1a7dd2ec845df,static_unknown,family:d920b4cac0fa49ff0ba684ff;finding:e513210b205567be34e37c1c;certificate:db2e0cea740cf864db769de2;growth:d4a88661232726b937a35c2f;entry:040ebd1e8d806f2e6ef41b63,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:4f4e679473ca44c017a1789c,prestodb/presto,resource:c4f04b6aba8a87c100c2fd9c,static_unknown,family:4f4e679473ca44c017a1789c;finding:ec3151dcb8b74b96c3c0bf6d;certificate:1fa58289c2f055625da64d5e;growth:5326fa2224535bfdd89d6e55;entry:bb0fda272a52b6b29a801f9d,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:a96affcd37c535c6226c5111,prestodb/presto,resource:572a3bff1e43b16d86f2a555,static_unknown,family:a96affcd37c535c6226c5111;finding:8744487d6b17695489d69cb0;certificate:17ec3c2393c3e3fe76a9b444;growth:2b219c7e8e6d842e16b8d664;entry:d8a0d52c408480d4a1fd308a,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:f285a1a8a2d295eeb0a369ab,prestodb/presto,resource:84951191db258c5896859610,static_unknown,family:f285a1a8a2d295eeb0a369ab;finding:f96517ab3ab3b06bc6a0222e;certificate:1416d791811eeb792d7745de;growth:7c1634805afc812ebd9f8b38;entry:d8a0d52c408480d4a1fd308a,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:f8e7fef540d1455e26f80d94,prestodb/presto,resource:c4f04b6aba8a87c100c2fd9c,static_unknown,family:f8e7fef540d1455e26f80d94;finding:e53af7c2530076e5511504e4;certificate:bb989c68a86270ff92a2d38d;growth:cd780440c338971f5ee3434a;entry:d681479debcf0b8571a530ec,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:1a94d1fea45a9d4820ae9084,thingsboard/thingsboard,resource:52c1b872fad3bae864e2bd13,static_unknown,family:1a94d1fea45a9d4820ae9084;finding:fefef5369dd699a8e7b0a87e;certificate:b40ec7dd842a498550f51b0c;growth:b9ae9e1bb2da4261697c4795;entry:834fc6c4b32553474837b46b,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:2804cc6ef042705c29046841,thingsboard/thingsboard,resource:5edd1f39dd3098dec8288cac,static_unknown,family:2804cc6ef042705c29046841;finding:88423b8a035a5b921cbd7c57;certificate:e8179e9866949ce78b85be4a;growth:568d4b03dbb4e081394de3ed;entry:68123b36427e00475a0dd6a9,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:35d5c8129c7c5f48ababfc1a,thingsboard/thingsboard,resource:5e9480224c6dec495bfd1d0b,static_unknown,family:35d5c8129c7c5f48ababfc1a;finding:23d18a075bba847d6df0deb3;certificate:f632385dcdb99d13e1eea733;growth:7a8308a44271c122359df67d;entry:6301224c4f0aee8bb55eca76,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:443d5e285aaa28330a3448b6,thingsboard/thingsboard,resource:c9d37719d500eb75aebf0dad,static_unknown,family:443d5e285aaa28330a3448b6;finding:52f33b3d124dba76a7687c4b;certificate:450e1e6427b2e9b24442a02d;growth:c7a77537ff5788030aed40c7;entry:40c66f84496d7da047bcb760,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:4a1520b55b49e6d96764a5ef,thingsboard/thingsboard,resource:8b0355971d949d7c25e28143,static_unknown,family:4a1520b55b49e6d96764a5ef;finding:84da44f653b2e223a10ebd77;certificate:870dda104b9c4b15091be135;growth:9076f59b9c7d4c71ad409c9e;entry:56eb44ed941602a3dd8f2738,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:506a538a26b5000f297085c0,thingsboard/thingsboard,resource:2bfb5f18ce61b9e6767142b7,static_unknown,family:506a538a26b5000f297085c0;finding:dffce998834dea55cf49a899;certificate:6063309d3c57b0a8aaf840a3;growth:de8002d9fd97a39b162a7577;entry:0ef01dd01dc966b79cbe3118,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:55285902dde60d8cfb5fa1e5,thingsboard/thingsboard,resource:bf07ce1fad3c314930369b0a,static_unknown,family:55285902dde60d8cfb5fa1e5;finding:629be75bffae7d006f38bc8d;certificate:899395eefdfbd3e36b345142;growth:85b0b49f5aea8f4a29e194f5;entry:96fdd86ad82a87be1004f040,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:64ef59e10c44044916805e77,thingsboard/thingsboard,resource:9949108922cff851f70a8357,static_unknown,family:64ef59e10c44044916805e77;finding:b89fdf8541396f7cbcf142e0;certificate:4b2ae7358f2d63f7fb778b60;growth:6e61675c2b6e8b6b9529df6e;entry:2e48ac80009614d5609d74f2,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:6f17147d08e860563bd1b9a4,thingsboard/thingsboard,resource:8e73da92566c8fc37a447125,static_unknown,family:6f17147d08e860563bd1b9a4;finding:270286de95297956797c3041;certificate:f23561ade7e556afad62be5f;growth:9ba56c1e1f5ef8b5da210b3d;entry:2ac6ce43036f91a973937029,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:75134c748d002607c3ae4e4d,thingsboard/thingsboard,resource:800933ef310626cc122ef64a,static_unknown,family:75134c748d002607c3ae4e4d;finding:37b71a3dd94acdda7e102ecd;certificate:25b5df0784c34ce482cccbfc;growth:1fc5730aab0adc840ed36b06;entry:6f8a06f315fdc2d2c78799d3,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:7fa58d6e8cee6d0a05fef2ec,thingsboard/thingsboard,resource:f914cb0df63f23904c9b2e80,static_unknown,family:7fa58d6e8cee6d0a05fef2ec;finding:add31a54532bbe21d25b8243;certificate:30b084534e615b744982a42c;growth:1959fc5f847ae83cc6d0dfa4;entry:109d0f7b1e324f42c14e692b,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:823ae0f6d13b8c10f8062896,thingsboard/thingsboard,resource:63dcff09d2ef711aa887c107,static_unknown,family:823ae0f6d13b8c10f8062896;finding:4b8c5ea9b0aafd89dfcbce2c;certificate:32879d72f4f3d64757e6cc83;growth:51c0629c8399356783573053;entry:1c5b5e3fff802e7b601e9123,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:bccb0f0fc685357e8facbd54,thingsboard/thingsboard,resource:f5d2a1b5552005524fd0d1d6,static_unknown,family:bccb0f0fc685357e8facbd54;finding:9f091a06138af200c14d487d;certificate:229a293401bf64b558216d0e;growth:cbda477ec2701608df532d02;entry:1072372575edf7241984d406,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:be1eb3a8dddb303e0b0ff5bc,thingsboard/thingsboard,resource:5620e12e07535decf90d4ac4,static_unknown,family:be1eb3a8dddb303e0b0ff5bc;finding:98ac388ab282bd4fbd87005e;certificate:7149c61315d6e4c516432787;growth:293e452c180a2fe947ff9241;entry:7eeda66255aa13e600244971,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:d39ef431c42fd4e4aa41d9e1,thingsboard/thingsboard,resource:346dd696febdfaa0611d8092,static_unknown,family:d39ef431c42fd4e4aa41d9e1;finding:69b8337e5f878447f0a8ab8f;certificate:35774032821eab8917d81f1e;growth:428e0704476464502ed008bc;entry:951446918604a91cd2a40701,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:d6b0f75be6afc97e3e5ba1c2,thingsboard/thingsboard,resource:43a33fc5ba99427dae38b1c5,static_unknown,family:d6b0f75be6afc97e3e5ba1c2;finding:06bf11882da2ab5a5dab0fd4;certificate:6a70f8c0edfef11eba897d2d;growth:867158228e369ca873c7a0dd;entry:68c889f2f57ddbfa20e0e1d6,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:dfef84e58b89ed7f712005a3,thingsboard/thingsboard,resource:f6687a0506b130b7a3c54ce2,static_unknown,family:dfef84e58b89ed7f712005a3;finding:74a78cbf33af359fb0874320;certificate:e85756aa7e0cca934965fbc5;growth:6da675c7cca25d18425cd8e5;entry:2af4133457c09f7413d6f239,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:e1bf467be62c21071b1dfb12,thingsboard/thingsboard,resource:b3e4a8e7385d3a7ac3a16a52,static_unknown,family:e1bf467be62c21071b1dfb12;finding:27a44eba381d65b103f3ac7a;certificate:7479f617192d77f09dd1f47f;growth:862867e74b0d7813127242c8;entry:1d74492a612b5544c10e7917,A1_GUARD_UNKNOWN;A2_NONPERSISTENT_DEMAND;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:ea6b1237208dd9fcf96919bd,thingsboard/thingsboard,resource:f4a9a5d69c385850067e7860,static_unknown,family:ea6b1237208dd9fcf96919bd;finding:283158ce2a6a8a73a45edc50;certificate:55cb02e57d88183757213a23;growth:491bdfea5d54a16983b5aa63;entry:47df22e549eddcfc653c4324,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;BOUND_COVERAGE_UNKNOWN;GUARD_COVERAGE_UNKNOWN;RELEASE_COVERAGE_UNKNOWN;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:103152021d93ba64d6f5609e,tianshiyeben/wgcloud,resource:a262c5a209ad5629bb1f4669,static_unknown,family:103152021d93ba64d6f5609e;finding:a1f7016cb2bf942cb269f37b;certificate:2edda8b9cdaddae58e93195c;growth:102f7a758690286f950ac13e;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:20ce4008b374375db78cd37c,tianshiyeben/wgcloud,resource:2279978020a9563ffce31915,static_unknown,family:20ce4008b374375db78cd37c;finding:49c3a7f31ec6045dcc3a1349;certificate:fd1f01775d05407f728e8829;growth:50d888d16d30360814c7af49;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:2d1540f2ca14f3683ea2490a,tianshiyeben/wgcloud,resource:a83fad806f29a490c209eca1,static_unknown,family:2d1540f2ca14f3683ea2490a;finding:8f1a530dd7434305df58c323;certificate:9c14727f879802eac7c5ac16;certificate:dc484a24a209e79d5c2d2a67;growth:1e66e5dd0a232cb73553caa4;growth:94362fdb00fc38ded55dbdbc;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
family:2d4783579965466e36c0e81a,tianshiyeben/wgcloud,resource:a0c0df939695307e2883789a,static_unknown,family:2d4783579965466e36c0e81a;finding:69a335f19e3ca5df95237b10;certificate:151a7d51546ec88a7e5b0dae;growth:bbea3b25c2c4778f0350b704;entry:f6228d00177278510302bcbf,A1_REACHABILITY_UNKNOWN;A2_REACHABILITY_UNKNOWN;FLOW_GROWTH_NOT_VERIFIED;GROWTH_COVERAGE_INCOMPLETE;LIFECYCLE_PREMISE_UNRESOLVED;VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE;VERDICT_CANDIDATE_RELEVANT_GAP;VERDICT_FLOW_NOT_PROVEN;VERDICT_GROWTH_NOT_VERIFIED;VERDICT_REACHABILITY_NOT_PROVEN;VERDICT_UNRESOLVED_EVIDENCE,static_unknown_not_formal_positive,,,unresolved
